Timestamp;Sistema FV Andes 80kWp - Básicos - Temperatura de modulos [°C] - T_M0;Sistema FV Andes 80kWp - Básicos - TempT [t] - TA
2021-04-23 14:00:00;37,017;42,870
2021-04-23 15:00:00;24,729;37,968
2021-04-23 16:00:00;23,335;37,063
2021-04-23 17:00:00;21,559;36,868
2021-04-23 18:00:00;20,996;35,702
2021-04-23 19:00:00;16,055;30,518
2021-04-23 20:00:00;16,193;30,257
2021-04-23 21:00:00;12,982;26,446
2021-04-23 22:00:00;13,330;26,183
2021-04-23 23:00:00;11,950;24,089
2021-04-24 00:00:00;12,575;24,848
2021-04-24 01:00:00;13,177;25,773
2021-04-24 02:00:00;11,420;23,057
2021-04-24 03:00:00;12,163;23,631
2021-04-24 04:00:00;10,861;21,677
2021-04-24 05:00:00;9,842;19,703
2021-04-24 06:00:00;9,194;18,430
2021-04-24 07:00:00;9,788;19,050
2021-04-24 08:00:00;20,697;31,335
2021-04-24 09:00:00;37,015;43,242
2021-04-24 10:00:00;41,983;44,370
2021-04-24 11:00:00;50,601;44,347
2021-04-24 12:00:00;36,657;42,883
2021-04-24 13:00:00;26,211;39,566
2021-04-24 14:00:00;31,251;42,093
2021-04-24 15:00:00;29,616;41,008
2021-04-24 16:00:00;20,441;35,200
2021-04-24 17:00:00;19,618;34,365
2021-04-24 18:00:00;19,239;34,020
2021-04-24 19:00:00;16,603;31,115
2021-04-24 20:00:00;15,913;29,986
2021-04-24 21:00:00;14,418;27,941
2021-04-24 22:00:00;13,130;25,522
2021-04-24 23:00:00;13,566;25,929
2021-04-25 00:00:00;14,430;27,535
2021-04-25 01:00:00;13,686;26,574
2021-04-25 02:00:00;12,486;24,764
2021-04-25 03:00:00;12,799;24,906
2021-04-25 04:00:00;12,869;24,863
2021-04-25 05:00:00;13,184;25,313
2021-04-25 06:00:00;12,890;24,732
2021-04-25 07:00:00;13,616;25,544
2021-04-25 08:00:00;20,529;32,458
2021-04-25 09:00:00;30,724;40,032
2021-04-25 10:00:00;33,488;41,874
2021-04-25 11:00:00;43,874;44,596
2021-04-25 12:00:00;31,990;41,359
2021-04-25 13:00:00;47,425;45,012
2021-04-25 14:00:00;35,438;43,000
2021-04-25 15:00:00;27,103;39,665
2021-04-25 16:00:00;19,833;34,624
2021-04-25 17:00:00;20,529;34,715
2021-04-25 18:00:00;17,726;32,389
2021-04-25 19:00:00;16,907;31,518
2021-04-25 20:00:00;16,184;30,457
2021-04-25 21:00:00;15,709;29,912
2021-04-25 22:00:00;15,099;28,841
2021-04-25 23:00:00;14,330;27,786
2021-04-26 00:00:00;12,809;25,862
2021-04-26 01:00:00;12,986;25,702
2021-04-26 02:00:00;12,995;25,611
2021-04-26 03:00:00;12,020;23,900
2021-04-26 04:00:00;11,865;23,483
2021-04-26 05:00:00;11,608;22,971
2021-04-26 06:00:00;11,453;22,836
2021-04-26 07:00:00;13,710;25,126
2021-04-26 08:00:00;18,408;30,969
2021-04-26 09:00:00;23,311;35,474
2021-04-26 10:00:00;31,625;41,470
2021-04-26 11:00:00;35,033;42,761
2021-04-26 12:00:00;32,707;42,051
2021-04-26 13:00:00;37,202;43,178
2021-04-26 14:00:00;26,979;39,139
2021-04-26 15:00:00;25,212;38,346
2021-04-26 16:00:00;26,636;39,848
2021-04-26 17:00:00;19,060;33,757
2021-04-26 18:00:00;18,235;33,165
2021-04-26 19:00:00;14,998;29,632
2021-04-26 20:00:00;13,830;27,337
2021-04-26 21:00:00;12,859;25,282
2021-04-26 22:00:00;12,489;24,642
2021-04-26 23:00:00;13,607;26,059
2021-04-27 00:00:00;14,073;26,845
2021-04-27 01:00:00;14,834;28,078
2021-04-27 02:00:00;13,983;27,049
2021-04-27 03:00:00;13,623;26,184
2021-04-27 04:00:00;12,347;24,376
2021-04-27 05:00:00;12,424;24,070
2021-04-27 06:00:00;12,646;24,500
2021-04-27 07:00:00;14,094;26,252
2021-04-27 08:00:00;16,114;29,070
2021-04-27 09:00:00;18,226;31,274
2021-04-27 10:00:00;26,736;38,108
2021-04-27 11:00:00;21,280;34,741
2021-04-27 12:00:00;19,249;32,654
2021-04-27 13:00:00;17,880;31,080
2021-04-27 14:00:00;28,630;39,257
2021-04-27 15:00:00;22,867;35,547
2021-04-27 16:00:00;21,018;33,653
2021-04-27 17:00:00;18,350;31,650
2021-04-27 18:00:00;16,442;30,324
2021-04-27 19:00:00;14,738;27,992
2021-04-27 20:00:00;14,073;26,861
2021-04-27 21:00:00;14,331;27,127
2021-04-27 22:00:00;14,288;27,132
2021-04-27 23:00:00;13,841;26,325
2021-04-28 00:00:00;12,440;24,812
2021-04-28 01:00:00;12,925;24,944
2021-04-28 02:00:00;13,330;25,255
2021-04-28 03:00:00;13,392;25,426
2021-04-28 04:00:00;13,447;25,758
2021-04-28 05:00:00;12,364;23,886
2021-04-28 06:00:00;11,293;21,832
2021-04-28 07:00:00;13,308;24,269
2021-04-28 08:00:00;16,561;29,108
2021-04-28 09:00:00;;
2021-04-28 10:00:00;;
2021-04-28 11:00:00;;
2021-04-28 12:00:00;;
2021-04-28 13:00:00;;
2021-04-28 14:00:00;;
2021-04-28 15:00:00;;
2021-04-28 16:00:00;;
2021-04-28 17:00:00;;
2021-04-28 18:00:00;;
2021-04-28 19:00:00;;
2021-04-28 20:00:00;;
2021-04-28 21:00:00;;
2021-04-28 22:00:00;;
2021-04-28 23:00:00;;
