DHI_NSRDB,DNI_NSRDB,GHI_NSRDB
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
18.0,0.0,18.0
54.5,711.5,256.0
71.5,879.5,503.5
81.0,957.5,720.0
87.0,999.0,881.0
490.0,161.0,630.5
475.5,243.0,689.0
439.0,113.0,533.0
355.0,349.5,605.5
264.5,122.0,336.5
135.5,413.5,284.5
50.5,184.0,79.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
18.0,160.0,34.5
64.0,653.5,248.0
79.5,856.5,499.0
86.0,951.0,718.5
93.5,991.0,880.5
95.5,1011.5,972.5
97.0,1012.5,986.5
107.5,976.0,916.0
101.0,940.0,777.5
260.0,67.5,298.0
130.0,28.0,139.5
41.5,368.0,98.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
18.5,33.5,21.5
72.5,397.0,202.0
163.0,562.0,423.0
192.0,658.5,641.0
82.5,1001.5,877.0
462.0,336.0,753.0
497.5,284.5,748.0
452.5,106.5,541.5
228.5,488.0,565.0
279.0,217.0,404.0
106.5,51.5,122.5
42.5,357.5,98.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
15.5,0.0,15.5
96.0,370.0,182.0
235.5,134.0,301.0
316.0,138.5,404.0
94.5,984.5,875.5
97.5,1005.0,968.5
98.5,1007.5,984.0
438.0,216.0,615.0
63.0,0.5,64.0
117.0,6.0,121.0
22.5,0.0,22.5
2.5,0.0,2.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
17.5,17.5,19.0
53.5,709.0,249.5
71.5,880.0,499.0
81.0,960.5,717.5
90.0,995.0,878.5
94.5,1012.5,971.5
93.5,1016.5,988.0
272.5,558.5,745.0
322.0,52.0,361.0
198.0,17.0,208.0
130.0,9.0,134.0
40.0,0.0,40.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
15.0,196.5,34.0
52.5,716.5,249.5
67.0,898.5,502.5
75.0,980.0,723.0
82.0,1016.5,887.0
85.5,1033.0,981.0
88.0,1031.5,996.0
98.0,998.5,928.5
222.0,658.5,709.5
231.0,197.5,351.5
125.5,5.0,128.0
44.0,384.0,105.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
16.5,26.0,19.0
50.5,714.5,245.5
66.0,888.5,494.5
74.0,968.0,713.5
81.0,1005.0,877.0
84.5,1023.5,971.5
453.5,77.5,522.0
399.0,47.5,439.0
319.5,39.0,347.5
276.0,100.5,333.5
162.0,257.0,257.0
55.0,151.0,79.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
14.5,193.0,32.0
52.0,706.0,244.5
164.0,523.5,399.0
76.5,968.5,716.0
83.0,1008.0,881.0
294.0,622.0,828.5
477.0,222.0,673.0
255.5,20.0,273.0
193.0,14.5,204.0
162.0,16.0,172.0
46.0,0.0,46.0
15.0,0.0,15.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
19.5,69.0,26.0
110.0,204.5,165.5
116.0,730.0,467.5
127.5,852.0,689.0
243.0,470.5,604.0
482.0,114.5,581.5
305.5,636.5,868.5
297.5,30.5,324.0
285.5,26.5,304.5
136.5,28.0,151.5
26.0,0.0,26.0
56.5,264.0,102.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
17.0,117.5,27.5
66.5,603.5,229.5
168.0,451.0,366.5
306.0,50.0,339.5
301.0,23.0,318.5
459.5,96.0,542.5
372.0,33.0,402.0
314.0,47.5,354.5
161.0,9.0,167.5
276.5,235.5,405.5
146.5,24.0,155.5
42.5,429.5,113.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
15.5,55.0,20.5
90.0,343.0,163.5
190.5,66.0,219.5
271.0,73.5,322.5
353.5,77.5,413.5
330.5,57.0,380.5
463.5,78.5,533.5
379.5,140.5,499.5
200.0,13.0,210.0
288.5,184.0,391.5
94.0,666.5,347.5
50.5,345.0,110.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
12.5,207.5,30.0
46.0,730.5,240.5
136.0,453.5,330.5
339.0,266.5,515.0
439.0,187.0,588.0
478.5,141.0,600.0
295.0,599.0,826.5
220.5,516.0,644.5
229.0,617.5,694.5
269.0,166.5,370.5
62.5,803.0,369.0
37.0,512.0,122.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.5,219.5,30.0
45.0,744.0,241.0
61.0,908.0,493.0
218.0,616.0,608.0
434.0,127.0,535.0
433.5,51.5,478.5
437.0,48.5,480.5
354.5,29.0,379.0
398.0,212.0,556.5
211.0,489.5,480.5
96.0,661.0,350.0
54.5,323.0,111.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
13.5,161.5,27.0
52.0,671.0,229.0
70.5,859.0,479.5
82.0,944.0,701.0
274.5,577.0,720.0
96.5,1001.5,967.5
457.0,328.0,748.5
371.5,48.5,413.0
387.0,306.0,612.5
276.0,194.0,395.0
70.5,771.0,368.0
42.5,459.0,122.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.5,0.0,3.5
75.5,146.5,121.5
218.5,266.0,344.0
308.5,373.5,548.5
244.5,17.5,258.5
380.5,34.0,410.0
336.5,23.5,358.0
144.5,9.5,153.5
257.5,38.0,285.5
189.0,14.5,199.0
119.0,103.0,153.5
53.5,196.5,73.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
15.0,122.0,24.5
62.5,601.5,220.5
167.5,509.5,394.5
313.0,82.0,365.0
382.5,55.5,426.0
308.0,21.5,327.0
226.0,17.0,242.0
382.0,88.5,455.5
376.0,276.5,576.5
263.0,393.0,492.5
168.5,61.5,194.0
63.5,133.5,81.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
15.0,108.5,23.5
91.0,274.5,147.5
142.5,526.0,406.0
97.5,904.5,690.0
279.0,511.0,671.5
300.5,20.5,319.5
453.0,62.0,508.5
452.0,254.0,665.0
361.0,273.5,558.5
244.5,376.0,474.5
110.5,608.5,349.5
64.0,134.0,88.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
12.0,178.0,26.0
85.0,454.5,190.0
65.5,883.0,482.5
228.5,17.0,240.5
325.0,48.5,363.0
232.0,16.5,247.0
282.5,20.5,301.0
219.0,16.5,233.5
262.0,19.5,277.0
77.0,0.0,77.0
161.5,38.0,177.5
53.5,384.5,123.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
13.0,13.0,14.0
67.0,419.0,192.0
66.5,883.5,483.5
196.5,563.0,582.0
86.5,1002.5,880.0
285.5,569.0,788.0
95.5,1020.0,1006.0
456.0,243.0,663.5
296.5,25.0,316.0
142.5,441.5,384.5
104.5,609.5,354.5
64.5,206.0,91.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
13.0,147.5,24.0
54.0,658.0,223.5
72.5,859.0,477.5
213.0,646.5,624.0
354.0,58.5,399.5
242.5,17.5,258.5
381.5,45.0,422.0
429.5,120.0,533.5
341.5,69.0,392.0
256.5,431.0,512.0
181.0,101.5,221.5
65.5,48.0,75.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5,0.0,0.5
9.5,0.0,9.5
137.5,4.5,140.0
234.0,19.5,247.5
308.0,69.0,362.0
176.5,13.0,188.5
255.5,18.5,272.5
294.5,21.5,313.0
378.5,71.5,433.0
273.0,58.0,307.0
53.5,0.0,53.5
48.5,0.0,48.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5,0.0,0.5
43.5,0.0,43.5
130.5,8.0,134.5
290.5,112.5,368.5
393.0,56.5,438.5
360.5,27.5,385.5
387.0,43.0,426.0
314.0,22.0,333.5
353.5,46.5,389.0
263.5,170.0,359.0
147.0,199.0,216.0
44.5,504.5,138.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
12.0,165.0,23.5
49.0,695.0,226.5
154.5,575.0,409.0
196.5,594.5,602.0
91.5,1000.0,885.0
95.5,1021.0,990.5
99.0,1021.0,1016.5
108.0,992.5,957.5
405.5,185.5,545.5
237.0,100.0,301.0
101.0,0.0,101.0
61.5,9.5,64.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
13.5,118.5,21.5
58.5,627.5,218.5
165.0,505.5,385.5
89.5,938.5,703.5
103.5,972.0,875.0
300.5,604.0,835.5
243.5,514.0,707.0
94.5,4.0,98.0
143.5,8.0,150.5
285.5,64.5,325.0
155.0,20.5,164.0
59.5,381.0,133.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.5,2.0,11.5
75.5,353.5,179.5
172.0,452.5,369.0
107.0,889.5,690.0
417.5,82.5,484.0
152.0,11.0,162.0
139.0,8.5,147.0
325.5,25.5,348.0
188.0,10.5,196.0
277.0,69.0,320.5
145.5,39.5,160.0
67.5,22.0,72.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,1.0
56.5,0.0,56.5
183.5,105.5,228.5
322.5,77.0,374.0
154.0,10.5,162.5
319.5,36.5,353.0
199.0,15.5,213.5
420.5,83.0,492.0
363.5,50.5,402.0
190.0,66.5,233.5
123.0,115.0,163.5
35.0,0.0,35.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
13.5,85.0,19.0
70.5,526.5,205.0
102.0,751.0,454.5
120.5,855.5,681.0
119.0,932.5,862.0
128.0,953.0,967.0
420.5,83.5,496.5
207.0,15.0,220.0
168.0,8.5,175.0
88.5,4.0,91.0
6.0,0.0,6.0
4.0,0.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,4.0
72.0,9.5,75.0
149.0,10.0,154.5
242.0,23.5,257.5
261.0,23.0,280.0
419.5,70.0,482.5
430.0,70.5,495.0
326.0,23.0,346.5
127.0,6.0,132.0
118.5,2.5,119.5
155.0,20.5,163.5
70.0,26.5,76.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.5,0.0,8.5
97.5,82.5,122.5
218.5,91.5,262.0
339.0,132.0,424.0
378.0,70.0,433.5
499.5,169.5,650.0
505.5,139.0,632.5
96.5,3.0,99.5
75.5,1.0,76.5
112.5,4.0,115.0
104.5,6.0,107.5
50.0,0.0,50.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.0,155.0,21.0
48.0,680.5,218.5
149.0,595.0,413.5
335.0,284.5,521.5
419.0,272.0,640.0
456.5,92.0,537.5
259.0,19.0,276.5
461.0,124.5,571.0
298.5,39.5,328.5
187.5,13.0,195.5
142.5,174.0,205.5
57.5,224.5,86.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.0,147.5,20.0
48.5,668.5,216.0
65.5,869.5,473.5
173.5,506.5,526.0
314.0,63.5,363.0
387.0,145.0,518.0
175.5,9.5,184.5
260.5,57.0,309.5
188.5,11.5,197.0
58.0,0.0,58.0
136.0,64.5,159.5
58.5,0.0,58.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.5,0.0,5.5
86.0,79.5,110.0
39.0,0.0,39.0
141.0,7.5,146.5
191.0,14.0,202.0
420.0,153.5,558.5
422.0,72.0,488.5
439.0,56.5,489.0
300.0,26.5,321.0
176.0,21.0,190.0
12.0,0.0,12.0
61.5,0.5,61.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.0,137.0,19.5
72.0,285.5,124.5
120.0,0.5,120.5
135.5,477.5,469.5
353.5,132.5,464.0
264.5,19.0,281.5
197.5,11.0,208.0
151.0,8.5,158.5
72.0,0.0,72.0
173.0,12.5,180.5
145.5,16.0,153.5
51.0,88.0,62.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.5,11.0,12.5
101.5,326.0,186.0
138.5,641.0,440.0
151.5,794.0,675.5
286.0,445.5,632.0
425.5,87.5,503.5
339.0,46.0,382.0
423.5,59.5,476.0
187.0,16.5,199.5
180.5,11.0,187.5
17.5,0.0,17.5
32.0,152.0,52.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
12.5,93.0,18.5
62.0,592.0,211.0
84.5,826.0,472.5
203.0,475.0,497.5
441.5,246.0,638.0
468.5,135.5,591.0
400.0,30.5,428.0
205.5,12.0,216.5
376.5,52.0,417.5
47.0,0.0,47.0
18.5,0.0,18.5
5.0,0.0,5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.5,122.0,19.0
38.5,283.5,90.5
74.0,867.5,481.5
83.5,965.0,721.0
89.5,1014.5,906.0
91.5,1039.5,1020.5
92.0,1046.5,1054.0
95.0,1030.5,1002.5
89.5,1005.5,874.5
80.5,954.5,678.5
68.0,850.0,432.5
51.0,515.5,158.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
10.5,24.0,12.0
101.5,140.5,137.0
183.0,463.0,395.5
310.5,379.0,563.5
234.5,721.5,825.0
94.5,1020.0,1007.0
299.0,671.0,918.0
99.0,1005.5,986.5
381.5,58.5,428.5
95.0,900.5,660.5
129.0,456.0,343.5
58.0,473.0,158.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
12.0,107.5,18.5
57.0,612.0,210.5
80.0,827.5,470.0
92.0,925.5,705.0
446.5,137.5,558.5
392.5,33.0,422.5
272.0,20.0,290.5
363.0,38.0,397.0
320.0,31.0,344.0
221.0,422.0,470.0
113.5,666.5,402.0
72.0,362.0,150.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,4.0
64.5,0.0,64.5
208.0,120.5,270.0
228.0,529.0,590.5
160.5,860.5,857.0
165.0,896.5,970.5
517.5,289.0,785.5
488.5,144.0,618.0
243.5,21.5,260.5
245.5,245.5,390.0
62.5,309.5,179.0
70.5,377.5,152.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.5,0.0,6.5
16.5,0.0,16.5
50.5,0.0,50.5
121.0,4.5,125.0
321.0,22.0,341.0
378.5,27.0,404.5
379.5,29.5,406.0
323.0,27.0,345.0
182.0,11.0,189.5
91.5,0.0,91.5
42.5,0.0,42.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.5,106.5,18.0
58.5,602.5,210.0
83.5,814.0,468.5
152.0,454.0,435.0
448.0,133.0,555.5
492.0,114.0,594.5
332.5,27.0,358.5
186.5,503.5,643.5
246.5,491.0,620.5
99.5,887.0,663.5
86.0,766.5,421.0
57.0,497.0,163.5
5.5,25.0,5.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.5,124.5,19.0
56.0,626.5,214.0
133.0,470.5,376.5
293.0,42.5,321.5
166.0,12.0,176.5
140.5,9.5,149.5
138.0,7.0,145.0
186.0,14.0,199.0
376.5,75.0,434.5
174.0,9.0,180.5
81.5,0.0,81.5
18.0,0.0,18.0
5.5,49.0,6.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
10.5,152.0,19.5
48.5,684.5,220.5
66.5,884.5,486.0
76.0,974.5,726.0
270.0,545.5,701.0
272.5,19.0,290.0
216.0,15.5,230.5
310.0,24.5,332.0
171.0,12.5,181.0
270.0,33.5,292.0
185.5,44.5,206.5
45.5,606.5,175.5
5.5,61.0,6.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.5,113.0,18.5
56.5,623.5,214.0
108.5,0.0,108.5
274.0,49.5,309.0
178.5,10.0,187.0
411.5,82.5,486.0
295.0,527.0,787.0
365.5,53.0,414.0
188.0,478.5,554.5
183.5,474.0,506.0
96.0,0.0,96.0
77.5,19.5,83.0
5.5,24.5,6.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.0,121.0,18.5
81.0,294.0,136.5
164.5,487.5,377.0
272.5,30.0,293.0
404.5,119.0,499.5
516.0,199.5,698.5
419.5,169.0,577.5
325.5,571.0,844.5
138.5,891.5,849.5
122.5,834.0,658.5
100.0,720.5,419.5
63.0,457.0,164.5
6.0,17.0,6.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.0,0.0,8.0
65.5,350.5,172.5
77.0,841.0,478.5
85.0,943.5,718.5
90.5,993.0,904.0
95.0,1013.0,1017.5
257.5,521.5,747.5
273.5,22.5,293.5
191.0,461.0,545.5
116.5,847.0,662.5
140.5,446.5,354.5
75.5,11.5,78.5
3.0,0.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.0,0.0,8.0
64.0,352.0,172.0
78.5,834.0,477.5
91.0,929.0,716.0
369.0,36.0,398.5
429.5,51.0,476.5
381.0,29.0,408.5
251.5,18.5,268.0
126.0,5.5,130.5
204.5,86.0,256.0
118.0,1.0,118.5
71.0,138.0,91.5
5.5,7.5,5.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
13.0,69.0,17.5
67.0,551.5,208.5
173.0,451.0,371.0
101.5,909.0,714.0
131.0,923.5,891.0
138.0,950.0,1006.0
139.0,957.5,1040.5
498.5,295.5,766.5
386.0,366.5,680.0
233.0,49.0,267.5
149.5,39.5,165.0
67.5,436.5,165.5
6.0,17.0,6.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
