#Meteo hourly data
#Site, Solcast_site_-74.072092_4.710989
#Country, Colombia
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 4.7110
#Longitude, -74.0721
#Altitude, 2557
#Time Zone, -5.0
Year,Month,Day,Hour,Minute,Tamb,Albedo,Azimuth,Cloudopacity,DewPoint,DHI,DNI,EBH,GHI,GtiFixedTilt,GtiTracking,Pw,Pressure,SnowDepth,WindDir,WindVel,Zenith
Year,Month,Day,Hour,Minute,[deg.C],[(0 - 1)],[degree],[%],[deg.C],[W/m2],[W/m2],[W/m2],[W/m2],[W/m2],[W/m2],[cm],[mbar],[cm],[degree],[m/s],[degree]
2019,6,17,17,0,12.2,0.12,67,3.6,10.5,38,408,71,109,92,189,2.2,738.5,0.0,136,1.4,82
2019,6,17,18,0,11.8,0.12,66,15.7,10.5,0,1,0,0,0,0,2.18,739.1,0.0,128,1.4,96
2019,6,17,19,0,11.7,0.12,63,23.5,10.5,0,0,0,0,0,0,2.2,739.9,0.0,120,1.4,109
2019,6,17,20,0,11.7,0.12,58,15.3,10.5,0,0,0,0,0,0,2.29,740.5,0.0,120,1.4,122
2019,6,17,21,0,11.6,0.12,50,7.3,10.4,0,0,0,0,0,0,2.35,740.8,0.0,121,1.6,134
2019,6,17,22,0,11.5,0.12,36,23.7,10.3,0,0,0,0,0,0,2.34,740.7,0.0,117,1.7,145
2019,6,17,23,0,11.4,0.12,12,30.8,10.3,0,0,0,0,0,0,2.27,740.4,0.0,115,1.7,151
2019,6,18,0,0,11.4,0.13,-16,31.1,10.2,0,0,0,0,0,0,2.25,739.8,0.0,114,1.7,150
2019,6,18,1,0,11.4,0.13,-38,31.4,10.3,0,0,0,0,0,0,2.25,739.3,0.0,112,1.6,144
2019,6,18,2,0,11.4,0.13,-51,32.6,10.2,0,0,0,0,0,0,2.24,739.2,0.0,114,1.6,133
2019,6,18,3,0,11.1,0.13,-59,41.5,10.0,0,0,0,0,0,0,2.22,739.0,0.0,116,1.7,121
2019,6,18,4,0,10.7,0.13,-64,44.3,9.7,0,0,0,0,0,0,2.18,738.8,0.0,116,1.7,108
2019,6,18,5,0,10.6,0.13,-66,48.2,9.5,2,0,0,2,2,2,2.17,739.0,0.0,115,1.7,94
2019,6,18,6,0,11.1,0.13,-67,31.4,9.7,89,49,10,100,97,119,2.11,739.5,0.0,117,2.0,80
2019,6,18,7,0,12.1,0.13,-66,44.5,9.9,191,62,20,210,207,258,2.08,740.1,0.0,115,2.1,67
2019,6,18,8,0,12.8,0.13,-64,57.3,9.9,260,12,9,268,267,272,2.14,740.4,0.0,113,2.0,53
2019,6,18,9,0,12.8,0.13,-58,30.5,9.9,438,174,132,570,562,614,2.18,740.5,0.0,120,1.7,40
2019,6,18,10,0,12.8,0.13,-45,60.9,10.1,370,3,2,372,371,373,2.16,740.5,0.0,118,1.5,28
2019,6,18,11,0,14.5,0.13,-17,63.0,10.6,378,5,4,382,381,382,2.15,740.1,0.0,118,1.9,20
2019,6,18,12,0,16.6,0.13,22,39.5,10.7,554,70,66,620,616,621,2.18,739.6,0.0,131,2.4,21
2019,6,18,13,0,17.1,0.13,48,47.3,10.6,455,49,44,499,496,502,2.22,739.0,0.0,139,2.4,29
2019,6,18,14,0,16.8,0.13,59,32.6,11.0,316,295,210,526,515,610,2.25,738.4,0.0,144,2.3,41
2019,6,18,15,0,16.3,0.13,64,5.4,11.2,136,743,425,561,534,874,2.24,737.9,0.0,146,2.4,55
2019,6,18,16,0,15.5,0.13,67,6.8,11.3,102,621,232,334,310,722,2.18,737.8,0.0,146,2.3,68
2019,6,18,17,0,13.8,0.13,67,26.5,11.0,69,69,9,78,75,81,2.13,738.0,0.0,144,2.1,82
2019,6,18,18,0,12.1,0.13,66,8.1,10.3,0,0,0,0,0,0,2.08,738.7,0.0,131,2.0,96
2019,6,18,19,0,11.3,0.13,63,42.8,9.7,0,0,0,0,0,0,2.06,739.7,0.0,117,1.9,109
2019,6,18,20,0,10.8,0.13,58,30.3,9.3,0,0,0,0,0,0,2.05,740.3,0.0,111,1.8,122
2019,6,18,21,0,10.4,0.13,50,32.1,9.0,0,0,0,0,0,0,2.03,740.6,0.0,109,1.7,134
2019,6,18,22,0,10.1,0.13,36,31.9,8.7,0,0,0,0,0,0,2.02,740.7,0.0,107,1.6,145
2019,6,18,23,0,9.8,0.13,12,31.3,8.5,0,0,0,0,0,0,2.04,740.4,0.0,105,1.6,151
2019,6,19,0,0,9.7,0.13,-15,30.1,8.6,0,0,0,0,0,0,2.19,739.8,0.0,105,1.8,150
2019,6,19,1,0,9.8,0.13,-38,32.4,8.8,0,0,0,0,0,0,2.3,739.2,0.0,108,1.9,144
2019,6,19,2,0,10.0,0.13,-51,30.9,8.8,0,0,0,0,0,0,2.23,738.8,0.0,111,1.6,133
2019,6,19,3,0,9.9,0.13,-59,29.5,8.7,0,0,0,0,0,0,2.18,738.7,0.0,112,1.4,121
2019,6,19,4,0,10.0,0.13,-63,20.2,8.8,0,0,0,0,0,0,2.18,738.8,0.0,105,1.3,108
2019,6,19,5,0,10.4,0.13,-66,39.6,9.1,2,0,0,2,2,2,2.22,739.2,0.0,100,1.2,94
2019,6,19,6,0,11.1,0.13,-67,37.5,9.5,81,11,2,83,82,84,2.19,739.6,0.0,104,1.3,80
2019,6,19,7,0,12.4,0.13,-66,52.4,9.9,185,0,0,185,185,185,2.17,739.9,0.0,109,1.4,67
2019,6,19,8,0,13.5,0.13,-64,52.3,10.1,296,0,0,296,296,296,2.24,740.1,0.0,125,1.3,53
2019,6,19,9,0,14.1,0.13,-58,52.0,10.4,393,0,0,393,392,393,2.28,740.3,0.0,139,1.4,40
2019,6,19,10,0,14.4,0.13,-45,50.3,10.8,472,5,5,476,475,477,2.29,740.4,0.0,151,1.7,28
2019,6,19,11,0,14.0,0.13,-18,51.7,11.0,496,0,0,496,495,496,2.23,740.1,0.0,149,1.8,20
2019,6,19,12,0,15.4,0.13,22,42.7,10.6,545,47,43,588,585,590,2.09,739.5,0.0,141,2.2,21
2019,6,19,13,0,17.4,0.13,47,12.7,10.1,298,614,529,827,804,888,2.04,738.6,0.0,145,2.8,29
2019,6,19,14,0,17.3,0.13,59,4.7,10.1,147,824,617,763,734,945,2.12,737.8,0.0,152,2.8,41
2019,6,19,15,0,16.5,0.13,64,11.3,10.5,192,588,339,531,508,791,2.17,737.4,0.0,155,2.6,55
2019,6,19,16,0,15.3,0.13,67,13.4,10.8,144,459,166,309,291,608,2.15,737.6,0.0,151,2.4,68
2019,6,19,17,0,13.5,0.13,67,15.5,10.6,40,363,66,107,92,190,2.12,738.0,0.0,146,2.0,82
2019,6,19,18,0,11.9,0.13,66,39.3,9.9,0,0,0,0,0,0,2.11,738.6,0.0,132,1.8,96
2019,6,19,19,0,11.1,0.13,63,31.8,9.3,0,0,0,0,0,0,2.12,739.4,0.0,124,1.8,109
2019,6,19,20,0,10.7,0.13,58,33.2,9.0,0,0,0,0,0,0,2.17,740.1,0.0,119,1.8,122
2019,6,19,21,0,10.4,0.13,50,34.0,8.8,0,0,0,0,0,0,2.21,740.6,0.0,112,1.8,134
2019,6,19,22,0,10.4,0.13,36,38.9,8.8,0,0,0,0,0,0,2.2,740.6,0.0,107,1.7,145
2019,6,19,23,0,10.2,0.13,13,41.8,8.7,0,0,0,0,0,0,2.21,740.2,0.0,100,1.5,151
2019,6,20,0,0,10.2,0.13,-15,47.7,8.8,0,0,0,0,0,0,2.15,739.6,0.0,103,1.4,150
2019,6,20,1,0,10.2,0.13,-38,59.4,8.8,0,0,0,0,0,0,2.04,739.3,0.0,108,1.4,144
2019,6,20,2,0,10.1,0.13,-51,59.4,8.7,0,0,0,0,0,0,1.96,739.0,0.0,99,1.3,133
2019,6,20,3,0,10.1,0.13,-59,60.2,8.7,0,0,0,0,0,0,1.94,738.9,0.0,89,1.4,121
2019,6,20,4,0,10.3,0.13,-63,74.3,8.9,0,0,0,0,0,0,2.04,738.9,0.0,83,1.5,108
2019,6,20,5,0,10.6,0.13,-66,69.9,9.2,1,0,0,1,1,1,2.14,739.0,0.0,91,1.4,94
2019,6,20,6,0,11.2,0.13,-67,12.3,9.6,45,428,85,130,114,251,2.17,739.4,0.0,124,1.4,81
2019,6,20,7,0,12.2,0.13,-66,12.4,10.0,141,508,195,336,316,661,2.17,739.9,0.0,140,1.5,67
2019,6,20,8,0,12.7,0.13,-64,28.2,10.1,325,202,124,449,440,538,2.19,740.4,0.0,144,1.7,53
2019,6,20,9,0,13.1,0.13,-58,16.3,10.3,311,489,374,685,665,796,2.18,740.7,0.0,144,2.0,40
2019,6,20,10,0,14.4,0.13,-45,46.3,10.4,445,77,66,511,507,521,2.14,740.6,0.0,144,2.5,28
2019,6,20,11,0,15.8,0.13,-18,54.6,10.2,461,7,7,468,467,468,2.12,740.2,0.0,149,2.9,20
2019,6,20,12,0,16.8,0.13,21,43.8,9.9,562,17,16,578,576,578,2.13,739.7,0.0,151,3.3,21
2019,6,20,13,0,17.1,0.13,47,61.4,9.8,367,0,0,367,367,367,2.14,739.3,0.0,149,3.4,29
2019,6,20,14,0,16.5,0.13,59,50.7,9.9,377,17,11,389,387,395,2.17,738.6,0.0,146,3.2,41
2019,6,20,15,0,15.6,0.13,64,46.7,10.1,320,6,4,324,323,327,2.16,738.2,0.0,145,3.1,55
2019,6,20,16,0,14.6,0.13,67,46.1,10.0,191,0,0,191,190,191,2.07,738.3,0.0,143,2.9,68
2019,6,20,17,0,13.0,0.13,67,36.9,9.6,72,0,0,72,72,73,1.99,738.8,0.0,139,2.5,82
2019,6,20,18,0,11.3,0.13,66,38.9,8.9,0,0,0,0,0,0,1.94,739.8,0.0,127,2.0,96
2019,6,20,19,0,10.4,0.13,63,42.9,8.3,0,0,0,0,0,0,1.93,740.8,0.0,115,1.9,109
2019,6,20,20,0,9.9,0.13,58,46.9,8.0,0,0,0,0,0,0,1.92,741.2,0.0,114,1.9,122
2019,6,20,21,0,9.5,0.13,50,46.4,7.7,0,0,0,0,0,0,1.94,741.2,0.0,109,1.9,134
2019,6,20,22,0,9.2,0.13,36,31.2,7.4,0,0,0,0,0,0,2.02,741.2,0.0,107,1.8,145
2019,6,20,23,0,9.0,0.13,13,31.0,7.4,0,0,0,0,0,0,2.1,741.1,0.0,104,1.7,151
2019,6,21,0,0,9.2,0.13,-15,32.0,7.6,0,0,0,0,0,0,2.15,740.8,0.0,97,1.6,150
2019,6,21,1,0,9.6,0.13,-37,59.8,7.9,0,0,0,0,0,0,2.15,740.4,0.0,94,1.6,144
2019,6,21,2,0,9.8,0.13,-51,59.9,8.1,0,0,0,0,0,0,2.06,739.9,0.0,97,1.6,133
2019,6,21,3,0,9.4,0.13,-59,60.2,7.9,0,0,0,0,0,0,1.99,739.5,0.0,103,1.6,121
2019,6,21,4,0,9.2,0.13,-63,73.2,7.8,0,0,0,0,0,0,2.03,739.4,0.0,99,1.5,108
2019,6,21,5,0,9.7,0.13,-66,73.4,8.3,1,0,0,1,1,1,2.04,739.5,0.0,101,1.5,94
2019,6,21,6,0,10.7,0.13,-67,30.0,9.0,78,100,24,102,98,151,2.0,740.0,0.0,107,1.3,81
2019,6,21,7,0,12.0,0.13,-66,22.1,9.6,202,254,94,296,285,478,2.02,740.7,0.0,109,1.1,67
2019,6,21,8,0,13.1,0.13,-64,38.6,9.9,339,64,37,376,372,409,2.08,741.1,0.0,132,1.3,53
2019,6,21,9,0,13.6,0.13,-58,45.6,10.0,427,19,15,442,441,446,2.14,741.3,0.0,140,1.5,40
2019,6,21,10,0,14.2,0.13,-46,39.3,10.3,507,79,67,575,570,585,2.17,741.2,0.0,134,1.6,28
2019,6,21,11,0,15.3,0.13,-18,34.8,10.7,526,150,141,667,660,669,2.2,740.8,0.0,141,1.8,20
2019,6,21,12,0,15.7,0.13,21,38.0,10.8,528,110,103,631,626,633,2.28,740.4,0.0,140,2.2,21
2019,6,21,13,0,15.5,0.13,47,71.0,10.9,269,0,0,269,269,269,2.33,739.8,0.0,141,2.3,29
2019,6,21,14,0,14.8,0.13,59,36.2,11.0,368,171,126,494,486,542,2.34,739.3,0.0,148,2.3,41
2019,6,21,15,0,13.8,0.13,64,32.1,10.9,332,115,62,394,388,456,2.35,739.0,0.0,143,2.0,55
2019,6,21,16,0,12.8,0.13,67,39.9,10.8,202,27,12,214,212,233,2.36,739.0,0.0,132,1.4,68
2019,6,21,17,0,12.3,0.13,67,31.8,10.6,74,1,0,74,74,74,2.36,739.4,0.0,120,1.2,82
2019,6,21,18,0,11.9,0.13,66,34.5,10.3,0,0,0,0,0,0,2.34,740.1,0.0,114,1.4,96
2019,6,21,19,0,11.8,0.13,63,35.8,10.2,0,0,0,0,0,0,2.31,740.8,0.0,108,1.5,109
2019,6,21,20,0,11.5,0.13,58,41.4,10.0,0,0,0,0,0,0,2.3,741.3,0.0,100,1.5,122
2019,6,21,21,0,11.2,0.13,50,37.3,9.9,0,0,0,0,0,0,2.31,741.5,0.0,102,1.5,134
2019,6,21,22,0,11.2,0.13,36,61.6,9.9,0,0,0,0,0,0,2.3,741.5,0.0,112,1.5,145
2019,6,21,23,0,11.3,0.13,13,61.2,9.9,0,0,0,0,0,0,2.29,741.3,0.0,120,1.4,151
2019,6,22,0,0,11.0,0.13,-15,60.8,9.7,0,0,0,0,0,0,2.21,740.9,0.0,117,1.3,150
2019,6,22,1,0,10.7,0.13,-37,60.3,9.4,0,0,0,0,0,0,2.15,740.4,0.0,111,1.3,144
2019,6,22,2,0,10.6,0.13,-51,78.8,9.4,0,0,0,0,0,0,2.18,739.9,0.0,110,1.1,133
2019,6,22,3,0,10.8,0.13,-59,83.2,9.5,0,0,0,0,0,0,2.21,739.7,0.0,117,1.0,121
2019,6,22,4,0,10.8,0.13,-63,70.7,9.6,0,0,0,0,0,0,2.22,739.7,0.0,126,1.0,108
2019,6,22,5,0,10.8,0.13,-66,69.6,9.7,1,0,0,1,1,1,2.22,739.9,0.0,128,1.1,94
2019,6,22,6,0,11.1,0.13,-67,27.7,9.8,70,181,32,102,94,143,2.17,740.3,0.0,112,1.3,81
2019,6,22,7,0,11.4,0.13,-66,38.3,10.0,210,63,23,233,230,281,2.15,741.0,0.0,105,1.5,67
2019,6,22,8,0,11.8,0.13,-64,57.6,10.1,258,0,0,258,257,258,2.15,741.5,0.0,116,1.6,53
2019,6,22,9,0,12.8,0.13,-58,65.0,10.2,291,0,0,291,290,291,2.12,741.5,0.0,133,1.9,40
2019,6,22,10,0,14.7,0.13,-46,45.6,10.3,488,35,30,518,516,523,2.12,741.2,0.0,147,2.4,28
2019,6,22,11,0,15.8,0.13,-18,54.9,10.2,458,7,6,464,463,464,2.17,740.8,0.0,153,2.7,20
2019,6,22,12,0,16.1,0.13,21,53.8,10.1,471,2,1,473,472,473,2.22,740.5,0.0,149,2.5,21
2019,6,22,13,0,16.4,0.13,47,67.5,10.1,309,0,0,309,308,309,2.23,740.1,0.0,144,2.3,29
2019,6,22,14,0,16.3,0.13,59,66.5,10.2,264,0,0,264,264,264,2.21,739.5,0.0,148,2.5,41
2019,6,22,15,0,15.7,0.13,64,23.7,10.3,243,367,209,452,437,622,2.17,739.1,0.0,153,2.6,55
2019,6,22,16,0,14.8,0.13,67,49.2,10.4,177,18,8,186,185,198,2.13,739.0,0.0,153,2.5,68
2019,6,22,17,0,13.1,0.13,67,35.9,10.2,71,3,0,71,71,71,2.06,739.3,0.0,146,2.4,82
2019,6,22,18,0,11.4,0.13,66,29.8,9.5,1,0,0,1,1,1,1.98,739.9,0.0,130,2.2,96
2019,6,22,19,0,10.7,0.13,63,47.9,8.8,0,0,0,0,0,0,1.94,740.9,0.0,115,2.1,109
2019,6,22,20,0,10.2,0.13,58,42.3,8.4,0,0,0,0,0,0,1.98,741.7,0.0,110,2.1,122
2019,6,22,21,0,9.9,0.13,50,47.9,8.2,0,0,0,0,0,0,2.04,742.0,0.0,105,1.9,134
2019,6,22,22,0,10.1,0.13,36,58.3,8.2,0,0,0,0,0,0,2.1,741.9,0.0,100,1.8,144
2019,6,22,23,0,10.5,0.13,13,63.6,8.5,0,0,0,0,0,0,2.13,741.5,0.0,98,1.6,151
2019,6,23,0,0,10.4,0.13,-15,59.2,8.2,0,0,0,0,0,0,2.04,741.1,0.0,100,1.5,150
2019,6,23,1,0,9.9,0.13,-37,39.6,7.9,0,0,0,0,0,0,1.95,740.6,0.0,100,1.7,144
2019,6,23,2,0,9.5,0.13,-51,41.4,7.9,0,0,0,0,0,0,2.02,740.1,0.0,104,1.7,133
2019,6,23,3,0,9.3,0.13,-59,49.2,8.0,0,0,0,0,0,0,2.1,739.8,0.0,106,1.6,121
2019,6,23,4,0,9.8,0.13,-63,77.4,8.3,0,0,0,0,0,0,2.14,739.8,0.0,105,1.6,108
2019,6,23,5,0,10.2,0.13,-66,58.8,8.7,1,0,0,1,1,1,2.14,740.0,0.0,107,1.5,94
2019,6,23,6,0,10.8,0.13,-67,29.7,9.3,84,54,8,92,89,96,2.02,740.5,0.0,121,1.7,81
2019,6,23,7,0,12.1,0.13,-66,23.7,9.6,183,272,117,299,288,482,1.95,740.9,0.0,132,2.0,67
2019,6,23,8,0,13.4,0.13,-64,19.6,9.5,281,367,214,495,479,668,2.04,741.2,0.0,133,2.3,53
2019,6,23,9,0,14.5,0.13,-58,26.0,9.7,407,257,192,599,587,668,2.12,741.4,0.0,135,2.3,40
2019,6,23,10,0,15.5,0.13,-46,37.8,9.9,494,111,101,594,589,600,2.19,741.2,0.0,141,2.0,28
2019,6,23,11,0,15.5,0.13,-18,45.5,10.1,472,91,84,556,552,559,2.24,740.7,0.0,152,2.1,20
2019,6,23,12,0,15.1,0.13,21,40.4,10.4,523,90,83,606,602,609,2.26,740.0,0.0,146,2.5,21
2019,6,23,13,0,15.2,0.13,47,20.4,10.7,409,388,337,745,729,785,2.27,739.3,0.0,138,2.5,29
2019,6,23,14,0,14.7,0.13,59,34.8,10.9,394,164,122,515,508,560,2.3,738.8,0.0,139,2.1,41
2019,6,23,15,0,14.1,0.13,64,15.4,11.0,243,440,259,501,483,701,2.33,738.6,0.0,138,1.9,54
2019,6,23,16,0,13.5,0.13,67,43.9,10.9,198,6,3,201,200,204,2.36,738.5,0.0,135,1.6,68
2019,6,23,17,0,12.5,0.13,67,33.2,10.7,69,10,1,70,69,70,2.38,738.5,0.0,128,1.3,82
2019,6,23,18,0,12.0,0.13,66,36.6,10.5,1,0,0,1,1,1,2.39,738.9,0.0,115,1.2,96
2019,6,23,19,0,11.8,0.13,63,59.6,10.4,0,0,0,0,0,0,2.4,739.6,0.0,111,1.2,109
2019,6,23,20,0,11.8,0.13,58,61.4,10.4,0,0,0,0,0,0,2.42,740.3,0.0,107,1.1,122
2019,6,23,21,0,11.7,0.13,50,61.1,10.4,0,0,0,0,0,0,2.42,740.7,0.0,96,1.0,134
2019,6,23,22,0,11.5,0.13,36,46.2,10.4,0,0,0,0,0,0,2.44,740.6,0.0,99,1.0,144
2019,6,23,23,0,11.4,0.13,13,45.3,10.4,0,0,0,0,0,0,2.43,740.3,0.0,114,0.9,151
2019,6,24,0,0,11.4,0.13,-15,45.1,10.4,0,0,0,0,0,0,2.41,739.7,0.0,123,0.9,150
2019,6,24,1,0,11.4,0.13,-37,50.3,10.5,0,0,0,0,0,0,2.4,739.4,0.0,101,1.0,144
2019,6,24,2,0,11.3,0.13,-51,44.2,10.3,0,0,0,0,0,0,2.33,739.3,0.0,93,1.0,133
2019,6,24,3,0,10.7,0.13,-59,45.3,9.6,0,0,0,0,0,0,2.23,739.3,0.0,109,0.9,121
2019,6,24,4,0,9.8,0.13,-63,44.5,8.8,0,0,0,0,0,0,2.19,739.2,0.0,110,1.0,108
2019,6,24,5,0,9.8,0.13,-66,50.7,8.6,1,0,0,1,1,1,2.21,739.1,0.0,102,1.0,94
2019,6,24,6,0,10.5,0.13,-67,17.4,9.1,69,216,43,113,103,183,2.2,739.2,0.0,93,1.0,81
2019,6,24,7,0,11.4,0.13,-66,33.1,9.6,211,100,35,247,242,323,2.19,739.5,0.0,95,1.0,67
2019,6,24,8,0,11.8,0.13,-64,35.9,9.9,345,84,51,396,392,435,2.27,740.2,0.0,117,0.8,53
2019,6,24,9,0,11.9,0.13,-58,48.9,10.1,385,30,22,407,405,417,2.31,740.8,0.0,132,0.8,40
2019,6,24,10,0,12.1,0.13,-46,54.3,10.3,433,0,0,433,432,433,2.32,740.5,0.0,124,0.8,28
2019,6,24,11,0,12.4,0.13,-18,76.9,10.4,235,0,0,235,235,235,2.31,739.9,0.0,112,1.0,20
2019,6,24,12,0,12.3,0.13,21,53.5,10.4,473,0,0,473,472,473,2.31,739.6,0.0,115,1.2,21
2019,6,24,13,0,12.3,0.13,47,59.3,10.3,384,0,0,384,384,384,2.32,739.2,0.0,126,1.3,29
2019,6,24,14,0,12.3,0.13,59,71.4,10.3,224,0,0,224,223,224,2.35,738.7,0.0,136,1.3,41
2019,6,24,15,0,12.0,0.13,64,59.9,10.3,239,0,0,239,239,239,2.38,738.3,0.0,144,1.3,54
2019,6,24,16,0,11.8,0.13,67,41.2,10.2,210,3,1,211,211,213,2.39,738.3,0.0,131,1.1,68
2019,6,24,17,0,11.6,0.13,67,41.9,10.1,68,0,0,68,68,68,2.4,738.7,0.0,110,1.2,82
2019,6,24,18,0,11.3,0.13,66,65.7,10.0,0,0,0,0,0,0,2.38,739.2,0.0,108,1.2,95
2019,6,24,19,0,11.2,0.13,63,58.5,10.0,0,0,0,0,0,0,2.36,739.8,0.0,103,1.1,109
2019,6,24,20,0,11.1,0.13,58,67.8,9.8,0,0,0,0,0,0,2.36,740.3,0.0,101,1.1,122
2019,6,24,21,0,11.0,0.13,50,60.8,9.5,0,0,0,0,0,0,2.35,740.5,0.0,101,1.0,134
2019,6,24,22,0,10.8,0.13,36,60.6,9.2,0,0,0,0,0,0,2.32,740.5,0.0,107,1.0,144
2019,6,24,23,0,10.5,0.13,13,60.0,8.9,0,0,0,0,0,0,2.3,740.2,0.0,110,1.0,151
2019,6,25,0,0,10.1,0.12,-15,61.1,8.5,0,0,0,0,0,0,2.24,739.6,0.0,106,0.9,150
2019,6,25,1,0,9.7,0.12,-37,45.1,8.0,0,0,0,0,0,0,2.18,739.2,0.0,99,0.9,144
2019,6,25,2,0,9.1,0.12,-51,45.5,7.5,0,0,0,0,0,0,2.17,738.9,0.0,93,1.0,133
2019,6,25,3,0,8.6,0.12,-59,43.5,7.0,0,0,0,0,0,0,2.13,738.9,0.0,90,1.0,121
2019,6,25,4,0,8.2,0.12,-63,46.0,6.6,0,0,0,0,0,0,2.09,738.9,0.0,90,1.0,108
2019,6,25,5,0,7.9,0.12,-66,38.1,6.3,2,2,0,2,2,2,2.07,739.0,0.0,93,1.0,94
2019,6,25,6,0,9.2,0.12,-67,18.5,7.0,79,153,27,106,99,140,2.08,739.4,0.0,87,1.2,81
2019,6,25,7,0,11.8,0.12,-66,12.0,8.2,148,486,184,331,312,653,2.08,739.9,0.0,88,1.1,67
2019,6,25,8,0,14.1,0.12,-64,37.3,8.8,335,83,44,380,375,426,2.1,740.3,0.0,121,0.8,53
2019,6,25,9,0,16.5,0.12,-58,67.2,9.2,266,0,0,266,265,266,2.13,740.6,0.0,162,0.8,40
2019,6,25,10,0,18.1,0.12,-46,59.6,9.7,383,0,0,383,382,383,2.18,740.4,0.0,192,1.0,28
2019,6,25,11,0,18.2,0.12,-18,32.8,10.0,507,193,182,689,680,690,2.23,739.7,0.0,200,1.1,20
2019,6,25,12,0,17.2,0.12,21,47.4,10.6,502,36,34,536,534,536,2.33,739.2,0.0,217,0.7,21
2019,6,25,13,0,16.2,0.12,47,23.5,11.4,327,446,381,707,691,755,2.42,738.8,0.0,232,0.4,29
2019,6,25,14,0,15.3,0.12,59,14.1,11.8,278,528,400,678,658,796,2.47,738.4,0.0,180,0.5,41
2019,6,25,15,0,14.4,0.12,64,32.5,11.7,285,186,112,397,390,478,2.45,738.0,0.0,176,0.9,54
2019,6,25,16,0,14.1,0.12,67,30.3,11.6,198,128,52,250,244,340,2.42,737.9,0.0,176,0.9,68
2019,6,25,17,0,13.4,0.12,67,32.6,11.3,62,54,9,72,69,82,2.41,738.1,0.0,163,0.8,82
2019,6,25,18,0,12.1,0.12,66,23.9,10.2,1,0,0,1,1,1,2.37,738.9,0.0,126,0.6,95
2019,6,25,19,0,11.1,0.12,63,38.4,9.2,0,0,0,0,0,0,2.32,739.7,0.0,90,0.7,109
2019,6,25,20,0,10.8,0.12,58,33.9,8.9,0,0,0,0,0,0,2.3,740.0,0.0,84,0.9,122
2019,6,25,21,0,10.5,0.12,50,31.2,8.6,0,0,0,0,0,0,2.27,740.3,0.0,79,1.0,134
2019,6,25,22,0,10.3,0.12,36,35.6,8.3,0,0,0,0,0,0,2.25,740.5,0.0,82,1.0,144
2019,6,25,23,0,10.3,0.12,13,34.3,8.1,0,0,0,0,0,0,2.21,740.4,0.0,82,0.9,151
2019,6,26,0,0,10.0,0.12,-15,29.7,7.7,0,0,0,0,0,0,2.2,739.9,0.0,82,1.8,151
2019,6,26,1,0,10.0,0.12,-37,14.0,7.5,0,0,0,0,0,0,2.23,739.4,0.0,88,2.1,144
2019,6,26,2,0,10.3,0.12,-51,14.6,7.6,0,0,0,0,0,0,2.2,738.8,0.0,97,1.5,133
2019,6,26,3,0,10.3,0.12,-59,26.1,7.7,0,0,0,0,0,0,2.12,738.4,0.0,94,1.5,121
2019,6,26,4,0,9.9,0.12,-63,14.0,7.6,0,0,0,0,0,0,2.05,738.3,0.0,94,1.5,108
2019,6,26,5,0,9.4,0.12,-66,33.4,7.3,2,6,1,2,2,2,2.01,738.5,0.0,99,1.6,95
2019,6,26,6,0,10.3,0.12,-67,0.4,8.1,40,485,90,130,110,244,2.0,739.0,0.0,97,1.7,81
2019,6,26,7,0,12.6,0.12,-66,0.0,9.1,64,800,314,378,349,843,2.01,739.4,0.0,103,1.9,67
2019,6,26,8,0,14.8,0.12,-64,10.0,9.3,197,604,354,551,527,809,2.02,739.6,0.0,120,2.4,53
2019,6,26,9,0,16.6,0.12,-58,7.1,9.1,195,729,559,754,727,907,2.04,739.4,0.0,128,3.1,40
2019,6,26,10,0,17.8,0.12,-46,0.0,9.1,88,981,861,950,918,1021,2.07,739.2,0.0,132,3.3,28
2019,6,26,11,0,18.1,0.12,-19,1.8,9.5,130,933,875,1004,973,1014,2.08,738.9,0.0,132,3.4,20
2019,6,26,12,0,18.2,0.12,21,1.1,10.0,113,959,897,1010,979,1022,2.07,738.4,0.0,125,3.5,21
2019,6,26,13,0,18.3,0.12,47,0.0,10.1,89,980,855,944,912,1021,2.04,737.6,0.0,120,3.4,29
2019,6,26,14,0,18.1,0.12,59,1.1,10.1,103,913,689,792,761,981,2.02,736.8,0.0,123,3.0,41
2019,6,26,15,0,17.6,0.12,64,5.8,10.1,138,726,431,569,542,857,2.02,736.3,0.0,126,2.9,54
2019,6,26,16,0,16.6,0.12,67,11.4,10.3,130,486,194,325,306,631,2.03,736.3,0.0,129,2.7,68
2019,6,26,17,0,14.4,0.12,67,30.2,10.3,65,68,7,72,68,69,2.04,736.6,0.0,131,2.5,82
2019,6,26,18,0,12.2,0.12,66,0.0,9.7,1,2,0,1,1,1,2.02,737.5,0.0,125,2.2,95
2019,6,26,19,0,11.0,0.12,63,0.0,8.9,0,0,0,0,0,0,2.0,738.4,0.0,116,2.0,109
2019,6,26,20,0,10.4,0.12,58,0.0,8.5,0,0,0,0,0,0,1.98,739.0,0.0,113,1.9,122
2019,6,26,21,0,10.0,0.12,50,0.0,8.2,0,0,0,0,0,0,1.98,739.5,0.0,110,1.8,134
2019,6,26,22,0,9.7,0.12,36,0.0,8.1,0,0,0,0,0,0,1.98,739.6,0.0,107,1.8,144
